file,formula,group,pattern,n_metals_or_non_chx,has_O,has_N,extra_elements,elements
mp-1211937.cif,K3Nb6SBr17,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Br K Nb S
mp-1211985.cif,K3Zr2S(O2F3)3,oxy_chalcohalide,,3,True,False,O,F K O S Zr
mp-1212164.cif,Hg3(SeF)2,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Hg,F Hg Se
mp-1212165.cif,Re6Se8O7F6,oxy_chalcohalide,,2,True,False,O Re,F O Re Se
mp-1212181.cif,MnSN2O4F3,oxy_nitride_chalcohalide,,3,True,True,N O,F Mn N O S
mp-1212237.cif,Hg3S2BrCl,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Hg,Br Cl Hg S
mp-1212273.cif,Os(SCl4)6,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Os,Cl Os S
mp-1212325.cif,MgTe3(ClO)6,oxy_chalcohalide,,2,True,False,O,Cl Mg O Te
mp-1212434.cif,HfTe7SeCl6,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Hf Se Te
mp-1212521.cif,GdSBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Gd,Br Gd S
mp-1212594.cif,In3Te3Br,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br In Te
mp-1212663.cif,Na22S10Cl3O40,oxy_chalcohalide,,2,True,False,O,Cl Na O S
mp-1212718.cif,Ga3Te3Br,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Ga Te
mp-1212726.cif,Ga3Te3Cl,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Ga Te
mp-1212974.cif,ErSI,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Er,Er I S
mp-1213068.cif,CuTeSeI,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cu I Se Te
mp-1213106.cif,CuTeSCl,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Cu S Te
mp-1213116.cif,CuTeSeCl,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Cl Cu Se Te
mp-1213133.cif,CuTeSBr,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Cu S Te
mp-1213194.cif,CuTeSeBr,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Cu Se Te
mp-1213195.cif,CsSbS(O2F)2,oxy_chalcohalide,,3,True,False,O,Cs F O S Sb
mp-1213361.cif,Fe2Te4BrClO10,oxy_chalcohalide,,2,True,False,O,Br Cl Fe O Te
mp-1213564.cif,CuSeClO5,oxy_chalcohalide,,2,True,False,O,Cl Cu O Se
mp-1213734.cif,Cs3Nb6SBr17,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Br Cs Nb S
mp-1213742.cif,Cs2Sb2SO5F6,oxy_chalcohalide,,3,True,False,O,Cs F O S Sb
mp-1213776.cif,Cs3Re6(S4Cl3)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Re,Cl Cs Re S
mp-1213818.cif,CeSBr,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Ce,Br Ce S
mp-1213819.cif,CoSeClO6,oxy_chalcohalide,,2,True,False,O,Cl Co O Se
mp-1213844.cif,CeSCl,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Ce,Ce Cl S
mp-1214108.cif,CoCuSe2(ClO5)2,oxy_chalcohalide,,3,True,False,O,Cl Co Cu O Se
mp-1214204.cif,Ca5S3O12F,oxy_chalcohalide,,2,True,False,O,Ca F O S
mp-1214500.cif,Cs2Re3Se4I3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Re,Cs I Re Se
mp-1214731.cif,Ba2CuSe2F,selected_13_pure_ABC_Ch_X,A1B2_Ch2_X1,2,False,False,,Ba Cu F Se
mp-1214752.cif,Ba2AgTe2F,selected_13_pure_ABC_Ch_X,A1B2_Ch2_X1,2,False,False,,Ag Ba F Te
mp-1214778.cif,Ba2CuTe2F,selected_13_pure_ABC_Ch_X,A1B2_Ch2_X1,2,False,False,,Ba Cu F Te
mp-1214805.cif,AsPb2S3I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,As Pb,As I Pb S
mp-1214856.cif,AlSNCl3,nitride_chalcohalide,,2,False,True,N,Al Cl N S
mp-1214871.cif,Al3Te3Br,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Al Br Te
mp-1214921.cif,AsSe(BrF2)3,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,As,As Br F Se
mp-1214970.cif,Ag6Ge(S2Br)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Ag Br Ge S
mp-1214971.cif,Ag6Ge(S2Cl)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Ag Cl Ge S
mp-1214996.cif,AsSeS2(NF3)2,nitride_chalcohalide,,2,False,True,As N,As F N S Se
mp-1215016.cif,Ag5Te2Br,pure_ABC_Ch_X_other_charge_balanced_or_complex,A5_Ch2_X1,1,False,False,,Ag Br Te
mp-1215073.cif,Ag12SI,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag I S
mp-1215080.cif,Ag12SBr,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag Br S
mp-1215087.cif,Ag3SI3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag I S
mp-1215096.cif,Ag3SI3,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Ag I S
mp-1215129.cif,AlCu6SClO19,oxy_chalcohalide,,3,True,False,O,Al Cl Cu O S
mp-1215990.cif,Zn6S5Cl2,pure_ABC_Ch_X_other_charge_balanced_or_complex,B6_Ch5_X2,1,False,False,,Cl S Zn
mp-1216106.cif,Y3SOF5,oxy_chalcohalide,,2,True,False,O,F O S Y
mp-1216262.cif,Y16Se16F15,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,F Se Y
mp-1216409.cif,Zn2Hg3(S2I)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Hg,Hg I S Zn
mp-1216939.cif,TiTeO3F2,oxy_chalcohalide,,2,True,False,O,F O Te Ti
mp-1217182.cif,Tl5Re6Se8Cl7,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Re Tl,Cl Re Se Tl
mp-1217378.cif,TePb3(ClO2)2,oxy_chalcohalide,,2,True,False,O Pb,Cl O Pb Te
mp-1217385.cif,Te7As5I,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,As,As I Te
mp-1217392.cif,Tl5Re6S8Cl7,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Re Tl,Cl Re S Tl
mp-1217453.cif,TePb3(BrO2)2,oxy_chalcohalide,,2,True,False,O Pb,Br O Pb Te
mp-1217460.cif,Te4Au(OF5)4,oxy_chalcohalide,,2,True,False,O,Au F O Te
mp-1217461.cif,Te4As2I2O,oxy_chalcohalide,,2,True,False,As O,As I O Te
mp-1217490.cif,Te15W2(Br6O)2,oxy_chalcohalide,,2,True,False,O,Br O Te W
mp-1217513.cif,Te15Mo2(Br6O)2,oxy_chalcohalide,,2,True,False,O,Br Mo O Te
mp-1217517.cif,Te15Mo2(Cl6O)2,oxy_chalcohalide,,2,True,False,O,Cl Mo O Te
mp-1217532.cif,Te4Mo(OF4)5,oxy_chalcohalide,,2,True,False,O,F Mo O Te
mp-1217635.cif,Tb3SOF5,oxy_chalcohalide,,2,True,False,O Tb,F O S Tb
mp-1218092.cif,Ta2NbTeI7,pure_ABC_Ch_X_other_charge_balanced_or_complex,C1C2_Ch1_X7,2,False,False,,I Nb Ta Te
mp-1218308.cif,Ta2Se8Br,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,Br Se Ta
mp-1218343.cif,SrNd10Se12(Cl2O9)4,oxy_chalcohalide,,3,True,False,Nd O,Cl Nd O Se Sr
mp-1218416.cif,SrCe2(SF2)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Ce,Ce F S Sr
mp-1218418.cif,Sr3Se2(ClO3)2,oxy_chalcohalide,,2,True,False,O,Cl O Se Sr
mp-1218587.cif,Sr4Te3(ClO2)4,oxy_chalcohalide,,2,True,False,O,Cl O Sr Te
mp-1219041.cif,Sn3SbSe2I5,pure_ABC_Ch_X_other_charge_balanced_or_complex,B3C1_Ch2_X5,2,False,False,,I Sb Se Sn
mp-1219043.cif,Sn2SbSe2I3,selected_13_pure_ABC_Ch_X,B2C1_Ch2_X3,2,False,False,,I Sb Se Sn
mp-1219046.cif,Sn2SbS2I3,selected_13_pure_ABC_Ch_X,B2C1_Ch2_X3,2,False,False,,I S Sb Sn
mp-1219205.cif,Sm3SOF5,oxy_chalcohalide,,2,True,False,O Sm,F O S Sm
mp-1219229.cif,Sm3SiS6Cl,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Si Sm,Cl S Si Sm
mp-1219275.cif,Re2Os(Se2Cl)2,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Os Re,Cl Os Re Se
mp-1219479.cif,Sb4Se3SI4,pure_ABC_Ch_X_other_charge_balanced_or_complex,,1,False,False,,I S Sb Se
mp-1219504.cif,Sb3TeClO6,oxy_chalcohalide,,2,True,False,O,Cl O Sb Te
mp-1219558.cif,SbPb2S2I3,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,Pb,I Pb S Sb
mp-1219578.cif,RbSO3F,oxy_chalcohalide,,2,True,False,O,F O Rb S
mp-1219630.cif,Re6Se7Br4,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Re,Br Re Se
mp-1219635.cif,RbBa3Ga5(Se5Cl)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,A1B3C5_Ch10_X2,3,False,False,,Ba Cl Ga Rb Se
mp-1219884.cif,Pr6S3(OF4)2,oxy_chalcohalide,,2,True,False,O Pr,F O Pr S
mp-1219891.cif,Re3Se4O8F,oxy_chalcohalide,,2,True,False,O Re,F O Re Se
mp-1219905.cif,Pr5S2N3Cl2,nitride_chalcohalide,,2,False,True,N Pr,Cl N Pr S
mp-1220058.cif,Re3S4O8F,oxy_chalcohalide,,2,True,False,O Re,F O Re S
mp-1220146.cif,Ni8Bi8SI2,pure_ABC_Ch_X_other_charge_balanced_or_complex,,2,False,False,,Bi I Ni S
mp-1220227.cif,Nd4S4Cl2O,oxy_chalcohalide,,2,True,False,Nd O,Cl Nd O S
mp-1220263.cif,Nd6S3(OF4)2,oxy_chalcohalide,,2,True,False,Nd O,F Nd O S
mp-1220289.cif,Nd3SOF5,oxy_chalcohalide,,2,True,False,Nd O,F Nd O S
mp-1220410.cif,Os4SeS11Cl8,other_chalcohalide_with_nonwhitelist_elements,,1,False,False,Os,Cl Os S Se
mp-1220698.cif,NaZr2SN2Cl,nitride_chalcohalide,,3,False,True,N,Cl N Na S Zr
mp-1220908.cif,NaSO3F,oxy_chalcohalide,,2,True,False,O,F Na O S
mp-1220960.cif,NaAl6Sb7(TeCl3)8,pure_ABC_Ch_X_other_charge_balanced_or_complex,A1C6C7_Ch8_X24,3,False,False,,Al Cl Na Sb Te
mp-1221809.cif,Na2Te(BrO)6,oxy_chalcohalide,,2,True,False,O,Br Na O Te
mp-1222350.cif,LiMgSO4F,oxy_chalcohalide,,3,True,False,O,F Li Mg O S
mp-1222389.cif,LiFeSO4F,oxy_chalcohalide,,3,True,False,O,F Fe Li O S
mp-1222482.cif,Li6AsS5I,other_chalcohalide_with_nonwhitelist_elements,,2,False,False,As,As I Li S
mp-1223105.cif,La4Bi4S8O3F,oxy_chalcohalide,,3,True,False,O,Bi F La O S
mp-1223145.cif,La4S4Cl2O,oxy_chalcohalide,,2,True,False,O,Cl La O S
mp-1223184.cif,La3Se4Cl,pure_ABC_Ch_X_other_charge_balanced_or_complex,C3_Ch4_X1,1,False,False,,Cl La Se
mp-1223192.cif,Na21ZnS10Cl3O40,oxy_chalcohalide,,3,True,False,O,Cl Na O S Zn
mp-1223274.cif,La2Bi2S4OF,oxy_chalcohalide,,3,True,False,O,Bi F La O S
mp-1223297.cif,LaCeSbS5Br,other_chalcohalide_with_nonwhitelist_elements,,3,False,False,Ce,Br Ce La S Sb
mp-1223363.cif,KSO2F,oxy_chalcohalide,,2,True,False,O,F K O S
mp-1223405.cif,KSO3F,oxy_chalcohalide,,2,True,False,O,F K O S
mp-1223425.cif,La6S3(OF4)2,oxy_chalcohalide,,2,True,False,O,F La O S
mp-1223434.cif,LaCeSb2(SBr)4,other_chalcohalide_with_nonwhitelist_elements,,3,False,False,Ce,Br Ce La S Sb
mp-1223492.cif,Na3Pb2S3ClO12,oxy_chalcohalide,,3,True,False,O Pb,Cl Na O Pb S
mp-1223524.cif,La2CeSi2S8I,other_chalcohalide_with_nonwhitelist_elements,,3,False,False,Ce Si,Ce I La S Si
mp-1223536.cif,KBa3Ga5(Se5Cl)2,pure_ABC_Ch_X_other_charge_balanced_or_complex,A1B3C5_Ch10_X2,3,False,False,,Ba Cl Ga K Se
mp-1223572.cif,La5Ti6S3(ClO5)3,oxy_chalcohalide,,3,True,False,O,Cl La O S Ti
mp-1223737.cif,KRe6Se5Cl7O3,oxy_chalcohalide,,3,True,False,O Re,Cl K O Re Se
mp-1223756.cif,In2AgTe3Br,selected_13_pure_ABC_Ch_X,A1C2_Ch3_X1,2,False,False,,Ag Br In Te
mp-1223758.cif,In2AgTe3Cl,selected_13_pure_ABC_Ch_X,A1C2_Ch3_X1,2,False,False,,Ag Cl In Te
mp-1223776.cif,In2AgSe3Cl,selected_13_pure_ABC_Ch_X,A1C2_Ch3_X1,2,False,False,,Ag Cl In Se
mp-1223822.cif,K3SO4F,oxy_chalcohalide,,2,True,False,O,F K O S
mp-1223909.cif,In2AgTe3I,selected_13_pure_ABC_Ch_X,A1C2_Ch3_X1,2,False,False,,Ag I In Te
mp-1223994.cif,In2AgSe3Br,selected_13_pure_ABC_Ch_X,A1C2_Ch3_X1,2,False,False,,Ag Br In Se
mp-1224031.cif,In2AgSe3I,selected_13_pure_ABC_Ch_X,A1C2_Ch3_X1,2,False,False,,Ag I In Se
mp-1224032.cif,In2CuTe3I,selected_13_pure_ABC_Ch_X,A1C2_Ch3_X1,2,False,False,,Cu I In Te
mp-1224043.cif,In2AgS3Br,selected_13_pure_ABC_Ch_X,A1C2_Ch3_X1,2,False,False,,Ag Br In S
mp-1224058.cif,Ho3SOF5,oxy_chalcohalide,,2,True,False,Ho O,F Ho O S
mp-1224076.cif,In2AgS3Cl,selected_13_pure_ABC_Ch_X,A1C2_Ch3_X1,2,False,False,,Ag Cl In S
