formula,pattern,status,source
Sb2Te3AuI,A1C2_Ch3_X1,copied_relaxed,PROJECT_ROOT/Data/predict_train_template_relaxed/Sb2Te3AuI.cif
SbPdS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPdS2Br.cif
SbPdS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPdS2Cl.cif
SbPdS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPdS2F.cif
SbPdS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPdS2I.cif
SbPdSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPdSe2Br.cif
SbPdSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPdSe2Cl.cif
SbPdSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPdSe2F.cif
SbPdSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPdSe2I.cif
SbPtS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPtS2Br.cif
SbPtS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPtS2Cl.cif
SbPtS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPtS2F.cif
SbPtS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPtS2I.cif
SbPtSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPtSe2Br.cif
SbPtSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPtSe2Cl.cif
SbPtSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPtSe2F.cif
SbPtSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbPtSe2I.cif
SbTe2PdBr,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbTe2PdBr.cif
SbTe2PdCl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbTe2PdCl.cif
SbTe2PdF,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbTe2PdF.cif
SbTe2PdI,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbTe2PdI.cif
SbTe2PtBr,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbTe2PtBr.cif
SbTe2PtCl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbTe2PtCl.cif
SbTe2PtF,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbTe2PtF.cif
SbTe2PtI,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SbTe2PtI.cif
Sc2AgS3Br,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgS3Br.cif
Sc2AgS3Cl,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgS3Cl.cif
Sc2AgS3F,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgS3F.cif
Sc2AgS3I,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgS3I.cif
Sc2AgSe3Br,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgSe3Br.cif
Sc2AgSe3Cl,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgSe3Cl.cif
Sc2AgSe3F,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgSe3F.cif
Sc2AgSe3I,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgSe3I.cif
Sc2AgTe3Br,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgTe3Br.cif
Sc2AgTe3Cl,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgTe3Cl.cif
Sc2AgTe3F,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgTe3F.cif
Sc2AgTe3I,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AgTe3I.cif
Sc2AuS3Br,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AuS3Br.cif
Sc2AuS3Cl,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AuS3Cl.cif
Sc2AuS3F,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AuS3F.cif
Sc2AuS3I,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AuS3I.cif
Sc2AuSe3Br,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AuSe3Br.cif
Sc2AuSe3Cl,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AuSe3Cl.cif
Sc2AuSe3F,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AuSe3F.cif
Sc2AuSe3I,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2AuSe3I.cif
Sc2CuS3Br,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuS3Br.cif
Sc2CuS3Cl,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuS3Cl.cif
Sc2CuS3F,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuS3F.cif
Sc2CuS3I,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuS3I.cif
Sc2CuSe3Br,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuSe3Br.cif
Sc2CuSe3Cl,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuSe3Cl.cif
Sc2CuSe3F,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuSe3F.cif
Sc2CuSe3I,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuSe3I.cif
Sc2CuTe3Br,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuTe3Br.cif
Sc2CuTe3Cl,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuTe3Cl.cif
Sc2CuTe3F,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuTe3F.cif
Sc2CuTe3I,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2CuTe3I.cif
Sc2Te3AuBr,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2Te3AuBr.cif
Sc2Te3AuCl,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2Te3AuCl.cif
Sc2Te3AuF,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2Te3AuF.cif
Sc2Te3AuI,A1C2_Ch3_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/Sc2Te3AuI.cif
ScCoS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoS2Br.cif
ScCoS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoS2Cl.cif
ScCoS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoS2F.cif
ScCoS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoS2I.cif
ScCoSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoSe2Br.cif
ScCoSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoSe2Cl.cif
ScCoSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoSe2F.cif
ScCoSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoSe2I.cif
ScCoTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoTe2Br.cif
ScCoTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoTe2Cl.cif
ScCoTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoTe2F.cif
ScCoTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCoTe2I.cif
ScCuS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuS2Br.cif
ScCuS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuS2Cl.cif
ScCuS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuS2F.cif
ScCuS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuS2I.cif
ScCuSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuSe2Br.cif
ScCuSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuSe2Cl.cif
ScCuSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuSe2F.cif
ScCuSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuSe2I.cif
ScCuTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuTe2Br.cif
ScCuTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuTe2Cl.cif
ScCuTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuTe2F.cif
ScCuTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScCuTe2I.cif
ScFeS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeS2Br.cif
ScFeS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeS2Cl.cif
ScFeS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeS2F.cif
ScFeS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeS2I.cif
ScFeSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeSe2Br.cif
ScFeSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeSe2Cl.cif
ScFeSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeSe2F.cif
ScFeSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeSe2I.cif
ScFeTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeTe2Br.cif
ScFeTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeTe2Cl.cif
ScFeTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeTe2F.cif
ScFeTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScFeTe2I.cif
ScGeS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeS2Br.cif
ScGeS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeS2Cl.cif
ScGeS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeS2F.cif
ScGeS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeS2I.cif
ScGeSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeSe2Br.cif
ScGeSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeSe2Cl.cif
ScGeSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeSe2F.cif
ScGeSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeSe2I.cif
ScGeTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeTe2Br.cif
ScGeTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeTe2Cl.cif
ScGeTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeTe2F.cif
ScGeTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScGeTe2I.cif
ScMnS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnS2Br.cif
ScMnS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnS2Cl.cif
ScMnS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnS2F.cif
ScMnS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnS2I.cif
ScMnSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnSe2Br.cif
ScMnSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnSe2Cl.cif
ScMnSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnSe2F.cif
ScMnSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnSe2I.cif
ScMnTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnTe2Br.cif
ScMnTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnTe2Cl.cif
ScMnTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnTe2F.cif
ScMnTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScMnTe2I.cif
ScNiS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiS2Br.cif
ScNiS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiS2Cl.cif
ScNiS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiS2F.cif
ScNiS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiS2I.cif
ScNiSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiSe2Br.cif
ScNiSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiSe2Cl.cif
ScNiSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiSe2F.cif
ScNiSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiSe2I.cif
ScNiTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiTe2Br.cif
ScNiTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiTe2Cl.cif
ScNiTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiTe2F.cif
ScNiTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScNiTe2I.cif
ScPdS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPdS2Br.cif
ScPdS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPdS2Cl.cif
ScPdS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPdS2F.cif
ScPdS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPdS2I.cif
ScPdSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPdSe2Br.cif
ScPdSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPdSe2Cl.cif
ScPdSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPdSe2F.cif
ScPdSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPdSe2I.cif
ScPtS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPtS2Br.cif
ScPtS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPtS2Cl.cif
ScPtS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPtS2F.cif
ScPtS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPtS2I.cif
ScPtSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPtSe2Br.cif
ScPtSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPtSe2Cl.cif
ScPtSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPtSe2F.cif
ScPtSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScPtSe2I.cif
ScSnS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnS2Br.cif
ScSnS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnS2Cl.cif
ScSnS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnS2F.cif
ScSnS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnS2I.cif
ScSnSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnSe2Br.cif
ScSnSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnSe2Cl.cif
ScSnSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnSe2F.cif
ScSnSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnSe2I.cif
ScSnTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnTe2Br.cif
ScSnTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnTe2Cl.cif
ScSnTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnTe2F.cif
ScSnTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScSnTe2I.cif
ScTe2PdBr,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScTe2PdBr.cif
ScTe2PdCl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScTe2PdCl.cif
ScTe2PdF,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScTe2PdF.cif
ScTe2PdI,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScTe2PdI.cif
ScTe2PtBr,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScTe2PtBr.cif
ScTe2PtCl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScTe2PtCl.cif
ScTe2PtF,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScTe2PtF.cif
ScTe2PtI,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScTe2PtI.cif
ScZnS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnS2Br.cif
ScZnS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnS2Cl.cif
ScZnS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnS2F.cif
ScZnS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnS2I.cif
ScZnSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnSe2Br.cif
ScZnSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnSe2Cl.cif
ScZnSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnSe2F.cif
ScZnSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnSe2I.cif
ScZnTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnTe2Br.cif
ScZnTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnTe2Cl.cif
ScZnTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnTe2F.cif
ScZnTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/ScZnTe2I.cif
SnAuSBr,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnAuSBr.cif
SnAuSCl,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnAuSCl.cif
SnAuSF,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnAuSF.cif
SnAuSI,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnAuSI.cif
SnAuSeBr,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnAuSeBr.cif
SnAuSeCl,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnAuSeCl.cif
SnAuSeF,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnAuSeF.cif
SnAuSeI,A1B1_Ch1_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnAuSeI.cif
SnBiS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiS2Br.cif
SnBiS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiS2Cl.cif
SnBiS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiS2F.cif
SnBiS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiS2I.cif
SnBiSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiSe2Br.cif
SnBiSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiSe2Cl.cif
SnBiSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiSe2F.cif
SnBiSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiSe2I.cif
SnBiTe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiTe2Br.cif
SnBiTe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiTe2Cl.cif
SnBiTe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiTe2F.cif
SnBiTe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnBiTe2I.cif
SnMoS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnMoS2Br.cif
SnMoS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnMoS2Cl.cif
SnMoS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnMoS2F.cif
SnMoS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnMoS2I.cif
SnMoSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnMoSe2Br.cif
SnMoSe2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnMoSe2Cl.cif
SnMoSe2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnMoSe2F.cif
SnMoSe2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnMoSe2I.cif
SnRhS2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnRhS2Br.cif
SnRhS2Cl,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnRhS2Cl.cif
SnRhS2F,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnRhS2F.cif
SnRhS2I,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnRhS2I.cif
SnRhSe2Br,B1C1_Ch2_X1,needs_relax,PROJECT_ROOT/Data/predict_train_template_generated/SnRhSe2Br.cif
