structure_id,source_file,source_path,formula,bg_type,bg_eV,bg_std_eV,ehull,screen_pass
RbLuTeF2,RbLuTeF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbLuTeF2.cif,RbLuTeF2,Indirect,0.1714,0.3104,Unstable,No
RbLuTeI2,RbLuTeI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbLuTeI2.cif,RbLuTeI2,Indirect,0.971,0.4516,Stable,No
RbMgSBr,RbMgSBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgSBr.cif,RbMgSBr,Indirect,0.0101,0.016,Unstable,No
RbMgSCl,RbMgSCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgSCl.cif,RbMgSCl,Indirect,0.0063,0.0137,Unstable,No
RbMgSF,RbMgSF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgSF.cif,RbMgSF,Indirect,0.1132,0.0571,Unstable,No
RbMgSI,RbMgSI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgSI.cif,RbMgSI,Indirect,0.0349,0.0202,Unstable,No
RbMgSeBr,RbMgSeBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgSeBr.cif,RbMgSeBr,Indirect,0.0712,0.0969,Unstable,No
RbMgSeCl,RbMgSeCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgSeCl.cif,RbMgSeCl,Indirect,0.1185,0.1049,Unstable,No
RbMgSeF,RbMgSeF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgSeF.cif,RbMgSeF,Indirect,0.1051,0.1403,Unstable,No
RbMgSeI,RbMgSeI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgSeI.cif,RbMgSeI,Indirect,0.064,0.0465,Unstable,No
RbMgTeBr,RbMgTeBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgTeBr.cif,RbMgTeBr,Indirect,0.0394,0.0429,Unstable,No
RbMgTeCl,RbMgTeCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgTeCl.cif,RbMgTeCl,Indirect,0.069,0.0455,Unstable,No
RbMgTeF,RbMgTeF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgTeF.cif,RbMgTeF,Indirect,0.0171,0.029,Unstable,No
RbMgTeI,RbMgTeI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMgTeI.cif,RbMgTeI,Indirect,0.0109,0.0216,Unstable,No
RbMnSBr,RbMnSBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnSBr.cif,RbMnSBr,Indirect,0.028,0.0355,Unstable,No
RbMnSCl,RbMnSCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnSCl.cif,RbMnSCl,Indirect,0.0171,0.0283,Unstable,No
RbMnSF,RbMnSF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnSF.cif,RbMnSF,Direct,0.5395,0.467,Unstable,No
RbMnSI,RbMnSI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnSI.cif,RbMnSI,Indirect,0.0242,0.025,Unstable,No
RbMnSeBr,RbMnSeBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnSeBr.cif,RbMnSeBr,Indirect,0.0319,0.0303,Unstable,No
RbMnSeCl,RbMnSeCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnSeCl.cif,RbMnSeCl,Direct,0.0691,0.0879,Unstable,No
RbMnSeF,RbMnSeF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnSeF.cif,RbMnSeF,Indirect,0.4169,0.2658,Stable,No
RbMnSeI,RbMnSeI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnSeI.cif,RbMnSeI,Indirect,0.0224,0.0139,Unstable,No
RbMnTeBr,RbMnTeBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnTeBr.cif,RbMnTeBr,Indirect,0.306,0.2253,Unstable,No
RbMnTeCl,RbMnTeCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnTeCl.cif,RbMnTeCl,Indirect,0.0155,0.0397,Unstable,No
RbMnTeF,RbMnTeF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnTeF.cif,RbMnTeF,Direct,0.3679,0.372,Stable,No
RbMnTeI,RbMnTeI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMnTeI.cif,RbMnTeI,Indirect,0.0042,0.0149,Unstable,No
RbMo2S3Br,RbMo2S3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMo2S3Br.cif,RbMo2S3Br,Direct,0.7842,0.1736,Stable,Yes
RbMo2S3Cl,RbMo2S3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMo2S3Cl.cif,RbMo2S3Cl,Indirect,0.7432,0.2136,Stable,No
RbMo2S3F,RbMo2S3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMo2S3F.cif,RbMo2S3F,Indirect,0.6161,0.246,Unstable,No
RbMo2S3I,RbMo2S3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMo2S3I.cif,RbMo2S3I,Indirect,0.83,0.1111,Stable,No
RbMo2Se3Br,RbMo2Se3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMo2Se3Br.cif,RbMo2Se3Br,Indirect,0.5993,0.2907,Stable,No
RbMo2Se3Cl,RbMo2Se3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMo2Se3Cl.cif,RbMo2Se3Cl,Indirect,0.6392,0.3752,Stable,No
RbMo2Se3F,RbMo2Se3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMo2Se3F.cif,RbMo2Se3F,Indirect,0.7337,0.2973,Unstable,No
RbMo2Se3I,RbMo2Se3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMo2Se3I.cif,RbMo2Se3I,Indirect,0.6721,0.224,Stable,No
RbMoSBr2,RbMoSBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMoSBr2.cif,RbMoSBr2,Indirect,0.3106,0.4627,Stable,No
RbMoSCl2,RbMoSCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMoSCl2.cif,RbMoSCl2,Indirect,0.1321,0.152,Unstable,No
RbMoSF2,RbMoSF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMoSF2.cif,RbMoSF2,Indirect,0.1935,0.1738,Unstable,No
RbMoSI2,RbMoSI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMoSI2.cif,RbMoSI2,Indirect,0.3029,0.1279,Unstable,No
RbMoSeBr2,RbMoSeBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMoSeBr2.cif,RbMoSeBr2,Indirect,0.1789,0.1563,Unstable,No
RbMoSeCl2,RbMoSeCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMoSeCl2.cif,RbMoSeCl2,Indirect,0.2255,0.3023,Unstable,No
RbMoSeF2,RbMoSeF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMoSeF2.cif,RbMoSeF2,Indirect,0.1483,0.2002,Unstable,No
RbMoSeI2,RbMoSeI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbMoSeI2.cif,RbMoSeI2,Indirect,0.5109,0.3362,Stable,No
RbNb2S3Br,RbNb2S3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2S3Br.cif,RbNb2S3Br,Indirect,0.6837,0.3534,Stable,No
RbNb2S3Cl,RbNb2S3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2S3Cl.cif,RbNb2S3Cl,Indirect,0.6362,0.363,Stable,No
RbNb2S3F,RbNb2S3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2S3F.cif,RbNb2S3F,Indirect,0.6119,0.4665,Stable,No
RbNb2S3I,RbNb2S3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2S3I.cif,RbNb2S3I,Indirect,0.5834,0.3556,Stable,No
RbNb2Se3Br,RbNb2Se3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2Se3Br.cif,RbNb2Se3Br,Indirect,0.2318,0.1869,Stable,No
RbNb2Se3Cl,RbNb2Se3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2Se3Cl.cif,RbNb2Se3Cl,Indirect,0.5646,0.323,Stable,No
RbNb2Se3F,RbNb2Se3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2Se3F.cif,RbNb2Se3F,Indirect,0.5372,0.2714,Stable,No
RbNb2Se3I,RbNb2Se3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2Se3I.cif,RbNb2Se3I,Indirect,0.2756,0.1997,Stable,No
RbNb2Te3Br,RbNb2Te3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2Te3Br.cif,RbNb2Te3Br,Indirect,0.0376,0.0548,Unstable,No
RbNb2Te3Cl,RbNb2Te3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2Te3Cl.cif,RbNb2Te3Cl,Indirect,0.0565,0.0519,Unstable,No
RbNb2Te3F,RbNb2Te3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2Te3F.cif,RbNb2Te3F,Indirect,0.0233,0.0331,Unstable,No
RbNb2Te3I,RbNb2Te3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNb2Te3I.cif,RbNb2Te3I,Indirect,0.2737,0.175,Unstable,No
RbNbSBr2,RbNbSBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbSBr2.cif,RbNbSBr2,Indirect,0.0227,0.0199,Unstable,No
RbNbSCl2,RbNbSCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbSCl2.cif,RbNbSCl2,Indirect,0.1906,0.2155,Unstable,No
RbNbSF2,RbNbSF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbSF2.cif,RbNbSF2,Indirect,0.1317,0.0732,Unstable,No
RbNbSI2,RbNbSI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbSI2.cif,RbNbSI2,Indirect,0.1432,0.097,Unstable,No
RbNbSeBr2,RbNbSeBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbSeBr2.cif,RbNbSeBr2,Indirect,0.0314,0.0222,Unstable,No
RbNbSeCl2,RbNbSeCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbSeCl2.cif,RbNbSeCl2,Indirect,0.0941,0.0477,Unstable,No
RbNbSeF2,RbNbSeF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbSeF2.cif,RbNbSeF2,Direct,0.0683,0.0311,Unstable,No
RbNbSeI2,RbNbSeI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbSeI2.cif,RbNbSeI2,Indirect,0.0609,0.0697,Unstable,No
RbNbTeBr2,RbNbTeBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbTeBr2.cif,RbNbTeBr2,Indirect,0.0708,0.0491,Unstable,No
RbNbTeCl2,RbNbTeCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbTeCl2.cif,RbNbTeCl2,Indirect,0.1958,0.1602,Unstable,No
RbNbTeF2,RbNbTeF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbTeF2.cif,RbNbTeF2,Indirect,0.0344,0.0231,Unstable,No
RbNbTeI2,RbNbTeI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNbTeI2.cif,RbNbTeI2,Indirect,0.0666,0.0467,Unstable,No
RbNiSBr,RbNiSBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiSBr.cif,RbNiSBr,Indirect,0.017,0.0269,Unstable,No
RbNiSCl,RbNiSCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiSCl.cif,RbNiSCl,Indirect,0.016,0.0239,Unstable,No
RbNiSF,RbNiSF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiSF.cif,RbNiSF,Direct,0.163,0.1451,Unstable,No
RbNiSI,RbNiSI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiSI.cif,RbNiSI,Indirect,0.0292,0.0242,Unstable,No
RbNiSeBr,RbNiSeBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiSeBr.cif,RbNiSeBr,Direct,0.3467,0.2754,Unstable,No
RbNiSeCl,RbNiSeCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiSeCl.cif,RbNiSeCl,Direct,0.6374,0.3581,Unstable,No
RbNiSeF,RbNiSeF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiSeF.cif,RbNiSeF,Direct,0.2508,0.2121,Unstable,No
RbNiSeI,RbNiSeI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiSeI.cif,RbNiSeI,Indirect,0.0998,0.1085,Unstable,No
RbNiTeBr,RbNiTeBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiTeBr.cif,RbNiTeBr,Direct,0.0687,0.0213,Unstable,No
RbNiTeCl,RbNiTeCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiTeCl.cif,RbNiTeCl,Direct,0.2732,0.2473,Stable,No
RbNiTeF,RbNiTeF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiTeF.cif,RbNiTeF,Direct,0.1819,0.1667,Unstable,No
RbNiTeI,RbNiTeI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbNiTeI.cif,RbNiTeI,Indirect,0.0435,0.0354,Unstable,No
RbPdSBr,RbPdSBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPdSBr.cif,RbPdSBr,Indirect,0.0153,0.0363,Unstable,No
RbPdSCl,RbPdSCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPdSCl.cif,RbPdSCl,Indirect,0.004,0.0213,Unstable,No
RbPdSF,RbPdSF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPdSF.cif,RbPdSF,Direct,0.2479,0.3272,Stable,No
RbPdSI,RbPdSI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPdSI.cif,RbPdSI,Indirect,0.0085,0.0208,Unstable,No
RbPdSeBr,RbPdSeBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPdSeBr.cif,RbPdSeBr,Direct,0.0762,0.0994,Unstable,No
RbPdSeCl,RbPdSeCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPdSeCl.cif,RbPdSeCl,Indirect,0.2744,0.2499,Stable,No
RbPdSeF,RbPdSeF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPdSeF.cif,RbPdSeF,Direct,0.1663,0.1347,Stable,No
RbPdSeI,RbPdSeI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPdSeI.cif,RbPdSeI,Indirect,0.0001,0.0231,Unstable,No
RbPtSBr,RbPtSBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPtSBr.cif,RbPtSBr,Indirect,0.0111,0.0251,Unstable,No
RbPtSCl,RbPtSCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPtSCl.cif,RbPtSCl,Indirect,0.0066,0.0223,Unstable,No
RbPtSF,RbPtSF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPtSF.cif,RbPtSF,Indirect,0.2309,0.1743,Stable,No
RbPtSI,RbPtSI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPtSI.cif,RbPtSI,Indirect,0.0804,0.103,Unstable,No
RbPtSeBr,RbPtSeBr.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPtSeBr.cif,RbPtSeBr,Direct,0.1513,0.2396,Unstable,No
RbPtSeCl,RbPtSeCl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPtSeCl.cif,RbPtSeCl,Direct,0.0884,0.1027,Unstable,No
RbPtSeF,RbPtSeF.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPtSeF.cif,RbPtSeF,Direct,0.382,0.3979,Stable,No
RbPtSeI,RbPtSeI.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbPtSeI.cif,RbPtSeI,Indirect,0.0134,0.0172,Unstable,No
RbRh2S3Br,RbRh2S3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRh2S3Br.cif,RbRh2S3Br,Direct,0.9131,0.3481,Stable,Yes
RbRh2S3Cl,RbRh2S3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRh2S3Cl.cif,RbRh2S3Cl,Indirect,1.0999,0.3738,Stable,No
RbRh2S3F,RbRh2S3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRh2S3F.cif,RbRh2S3F,Indirect,1.0499,0.6049,Stable,No
RbRh2S3I,RbRh2S3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRh2S3I.cif,RbRh2S3I,Direct,1.2139,0.1605,Stable,No
RbRh2Se3Br,RbRh2Se3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRh2Se3Br.cif,RbRh2Se3Br,Direct,0.7625,0.2848,Stable,Yes
RbRh2Se3Cl,RbRh2Se3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRh2Se3Cl.cif,RbRh2Se3Cl,Direct,0.6555,0.3485,Stable,Yes
RbRh2Se3F,RbRh2Se3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRh2Se3F.cif,RbRh2Se3F,Direct,1.015,0.178,Stable,Yes
RbRh2Se3I,RbRh2Se3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRh2Se3I.cif,RbRh2Se3I,Indirect,0.8294,0.3725,Stable,No
RbRhSBr2,RbRhSBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRhSBr2.cif,RbRhSBr2,Indirect,0.8922,0.5401,Stable,No
RbRhSCl2,RbRhSCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRhSCl2.cif,RbRhSCl2,Indirect,0.7786,0.5103,Stable,No
RbRhSF2,RbRhSF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRhSF2.cif,RbRhSF2,Direct,1.3634,0.2571,Stable,No
RbRhSI2,RbRhSI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRhSI2.cif,RbRhSI2,Indirect,0.4494,0.2652,Unstable,No
RbRhSeBr2,RbRhSeBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRhSeBr2.cif,RbRhSeBr2,Indirect,0.1804,0.1812,Unstable,No
RbRhSeCl2,RbRhSeCl2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRhSeCl2.cif,RbRhSeCl2,Indirect,0.3778,0.366,Stable,No
RbRhSeF2,RbRhSeF2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRhSeF2.cif,RbRhSeF2,Direct,0.9073,0.4666,Stable,Yes
RbRhSeI2,RbRhSeI2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRhSeI2.cif,RbRhSeI2,Indirect,0.5531,0.3387,Stable,No
RbRu2S3Br,RbRu2S3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRu2S3Br.cif,RbRu2S3Br,Indirect,0.3834,0.1282,Unstable,No
RbRu2S3Cl,RbRu2S3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRu2S3Cl.cif,RbRu2S3Cl,Indirect,0.351,0.2686,Unstable,No
RbRu2S3F,RbRu2S3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRu2S3F.cif,RbRu2S3F,Indirect,0.1414,0.1538,Stable,No
RbRu2S3I,RbRu2S3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRu2S3I.cif,RbRu2S3I,Indirect,0.3174,0.0987,Unstable,No
RbRu2Se3Br,RbRu2Se3Br.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRu2Se3Br.cif,RbRu2Se3Br,Indirect,0.4045,0.3666,Stable,No
RbRu2Se3Cl,RbRu2Se3Cl.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRu2Se3Cl.cif,RbRu2Se3Cl,Indirect,0.4831,0.4511,Stable,No
RbRu2Se3F,RbRu2Se3F.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRu2Se3F.cif,RbRu2Se3F,Indirect,0.2965,0.2002,Stable,No
RbRu2Se3I,RbRu2Se3I.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRu2Se3I.cif,RbRu2Se3I,Indirect,0.4255,0.3825,Stable,No
RbRuSBr2,RbRuSBr2.cif,/mnt/d/AgBiSeCl2/Dual-backbone-Graph-Fusion-Network/02-data/dataset/predict_final_main6/RbRuSBr2.cif,RbRuSBr2,Indirect,0.1044,0.195,Unstable,No
